Latitud,Longitud,Calle,Colonia,Municipio,Estado,CP
22.773788,-102.6075788,Calle Batalla Molino del Rey,No especificada,Zacatecas,Zacatecas,98047
22.7630249,-102.5985327,Calle Emiliano Zapata,No especificada,Zacatecas,Zacatecas,98087
22.761398,-102.5917728,Calle Luis de la Rosa Oteyza,No especificada,Zacatecas,Zacatecas,98087
22.764005,-102.6031074,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7617374,-102.5968486,Calle Crisantemas,No especificada,Zacatecas,Zacatecas,98087
22.7715194,-102.6070393,Heberto Castillo Martinez,No especificada,Zacatecas,Zacatecas,98047
22.7650548,-102.6044822,Calle Emiliano Zapata,No especificada,Zacatecas,Zacatecas,98087
22.7657285,-102.602404,Calle Niños Héroes,No especificada,Zacatecas,Zacatecas,98087
22.7690901,-102.6064788,Calle Ford,No especificada,Zacatecas,Zacatecas,98047
22.7698349,-102.6082435,Calle Eduwiges de Avila,No especificada,Zacatecas,Zacatecas,98047
22.7694091,-102.6048672,Privada Casildo Caldera,No especificada,Zacatecas,Zacatecas,98047
22.7592962,-102.594054,Calle Francisco Alatorre,No especificada,Zacatecas,Zacatecas,98087
22.7736786,-102.6020416,Calle Cadete Fernando Montes de Oca,No especificada,Zacatecas,Zacatecas,98047
22.771828,-102.612452,Avenida Nezahualcóyotl,No especificada,Zacatecas,Zacatecas,98047
22.7715539,-102.5935893,Avenida Nezahualcóyotl,No especificada,Zacatecas,Zacatecas,98053
22.758158,-102.594814,Calle Jesús Mejía,No especificada,Zacatecas,Zacatecas,98087
22.7651984,-102.5954476,Calle Capuchinas,No especificada,Zacatecas,Zacatecas,98087
22.7733759,-102.6055163,Calle Héroes de Chapultepec,No especificada,Zacatecas,Zacatecas,98047
22.7586173,-102.5996958,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7693232,-102.6001634,Calle no registrada,No especificada,Zacatecas,Zacatecas,98047
22.7618465,-102.5989933,Calle 20 de Noviembre,No especificada,Zacatecas,Zacatecas,98087
22.7671433,-102.6014956,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7729327,-102.6059728,Calle no registrada,No especificada,Zacatecas,Zacatecas,98047
22.7713016,-102.5923988,Calle Toltecas,No especificada,Zacatecas,Zacatecas,98053
22.7706744,-102.5963674,Calle Tomás Alva Edison,No especificada,Zacatecas,Zacatecas,98047
22.7702615,-102.5985856,Calle Doroteo Arango,No especificada,Zacatecas,Zacatecas,98047
22.7587574,-102.5937223,Calle Francisco Alatorre,No especificada,Zacatecas,Zacatecas,98087
22.7717931,-102.6036256,Avenida Nezahualcóyotl,No especificada,Zacatecas,Zacatecas,98047
22.7582032,-102.5946535,Andador L-4,No especificada,Zacatecas,Zacatecas,98087
22.7678117,-102.6060804,Calle Chevrolet,No especificada,Zacatecas,Zacatecas,98047
22.7652426,-102.5979796,Calle Gladiolas,No especificada,Zacatecas,Zacatecas,98087
22.7693303,-102.613139,Netzahualcóyotl,No especificada,Zacatecas,Zacatecas,98047
22.7607651,-102.597766,Calle Malvas,No especificada,Zacatecas,Zacatecas,98087
22.7672809,-102.5970175,Calle Lirios,No especificada,Zacatecas,Zacatecas,98087
22.7585812,-102.5990699,Calle Independencia,No especificada,Zacatecas,Zacatecas,98087
22.7673957,-102.6055815,Calle Chrysler,No especificada,Zacatecas,Zacatecas,98047
22.7681367,-102.6041912,Privada Guatemala,No especificada,Zacatecas,Zacatecas,98047
22.7703074,-102.602132,Calle Brigada Benito Juárez,No especificada,Zacatecas,Zacatecas,98047
22.7706886,-102.602289,Calle Doroteo Arango,No especificada,Zacatecas,Zacatecas,98047
22.7722602,-102.6021467,Calle Brigada Robles,No especificada,Zacatecas,Zacatecas,98047
22.7642346,-102.5959403,Avenida Begonias,No especificada,Zacatecas,Zacatecas,98087
22.76083,-102.5962645,Azhares,No especificada,Zacatecas,Zacatecas,98087
22.7598636,-102.5910709,Calle Tratado de la Soledad,No especificada,Zacatecas,Zacatecas,98087
22.7432556,-102.620859,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7417192,-102.6228988,Calle no registrada,No especificada,No especificado,Zacatecas,98160
22.7565087,-102.5956521,Tránsito Pesado,No especificada,Zacatecas,Zacatecas,98087
22.7563299,-102.6029041,Constelación de Cancer,No especificada,Zacatecas,Zacatecas,98087
22.748879,-102.6081709,Calle Gladiolas Sur,No especificada,Zacatecas,Zacatecas,98087
22.7486408,-102.6074091,Calle Ciencias Naturales,No especificada,Zacatecas,Zacatecas,98087
22.7535773,-102.6158377,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7511752,-102.5964768,Calle Francisco I. Madero,No especificada,Zacatecas,Zacatecas,98087
22.7631493,-102.6113478,Calle San Patricio,No especificada,Zacatecas,Zacatecas,98087
22.7513742,-102.6193862,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7524294,-102.6109584,Calle Sóstenes,No especificada,Zacatecas,Zacatecas,98087
22.7574139,-102.617513,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7435575,-102.6222409,Autosuficiencia,No especificada,Zacatecas,Zacatecas,98087
22.7586944,-102.6174434,Calle no registrada,No especificada,Zacatecas,Zacatecas,98160
22.752452,-102.6102492,Calle Tulipanes Norte,No especificada,Zacatecas,Zacatecas,98087
22.7469854,-102.6093504,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7564711,-102.6035412,Calle La Central,No especificada,Zacatecas,Zacatecas,98087
22.7457463,-102.6114388,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7561602,-102.6168598,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7519934,-102.5999552,Calle del Titanio,No especificada,Zacatecas,Zacatecas,98087
22.7634577,-102.6162971,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7528782,-102.6017748,Segunda de Matamoros,No especificada,Zacatecas,Zacatecas,98087
22.7550829,-102.6054344,Calle Almendro,No especificada,Zacatecas,Zacatecas,98087
22.7486084,-102.6155297,Calle Noruega,No especificada,Zacatecas,Zacatecas,98087
22.7494572,-102.6113801,Calle Ciencias Sociales,No especificada,Zacatecas,Zacatecas,98087
22.7658867,-102.6177796,Calle no registrada,No especificada,Zacatecas,Zacatecas,98160
22.7517063,-102.6095669,Calle Rosas Norte,No especificada,Zacatecas,Zacatecas,98087
22.7563229,-102.6114101,Calle Lirios,No especificada,Zacatecas,Zacatecas,98087
22.7659234,-102.6140006,Calle no registrada,No especificada,Zacatecas,Zacatecas,98047
22.7642397,-102.6160662,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7494901,-102.6009865,Calle Torrecillas,No especificada,Zacatecas,Zacatecas,98087
22.7470246,-102.6171099,Calle Irlanda,No especificada,Zacatecas,Zacatecas,98087
22.7544065,-102.6045263,Calle Peral,No especificada,Zacatecas,Zacatecas,98087
22.7624062,-102.6071684,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7679411,-102.6145682,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7608561,-102.6188561,Calle no registrada,No especificada,Zacatecas,Zacatecas,98160
22.7447187,-102.6210014,Autosuficiencia,No especificada,Zacatecas,Zacatecas,98087
22.7589875,-102.6091165,Calle Santa Martha,No especificada,Zacatecas,Zacatecas,98087
22.7456999,-102.6163323,Calle Marruecos,No especificada,Zacatecas,Zacatecas,98087
22.7493913,-102.6070347,Calle Primero de Mayo,No especificada,Zacatecas,Zacatecas,98087
22.7659812,-102.612385,Calle no registrada,No especificada,Zacatecas,Zacatecas,98047
22.7485971,-102.6014226,Privada Torrecillas,No especificada,Zacatecas,Zacatecas,98087
22.7562693,-102.6109286,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7658612,-102.6174273,Calle no registrada,No especificada,Zacatecas,Zacatecas,98047
22.7540262,-102.616165,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.7528036,-102.6039159,Nogal,No especificada,Zacatecas,Zacatecas,98087
22.7534943,-102.6161399,Calle no registrada,No especificada,Zacatecas,Zacatecas,98087
22.751679,-102.5953742,Calle Antiguo Camino de la Cuartilla,No especificada,Zacatecas,Zacatecas,98087
22.7528431,-102.5998371,Calle Platino,No especificada,Zacatecas,Zacatecas,98087
22.7600797,-102.6148749,Sta. Magdalena,No especificada,Zacatecas,Zacatecas,98087
22.7657651,-102.6390572,Calle no registrada,No especificada,No especificado,Zacatecas,98047
22.7643919,-102.6380495,Calle no registrada,No especificada,No especificado,Zacatecas,98160
22.7722947,-102.6268566,De Las Margaritas,No especificada,Zacatecas,Zacatecas,98047
22.7672605,-102.6233843,Calle no registrada,No especificada,Zacatecas,Zacatecas,98047
22.7682117,-102.6398811,Calle Ojo de Agua,No especificada,No especificado,Zacatecas,98160
22.7730432,-102.6243784,Callejón de Las Flores,No especificada,Zacatecas,Zacatecas,98160
22.7677832,-102.6247878,Calle Santa Clara de Asís,No especificada,Zacatecas,Zacatecas,98047
22.7669121,-102.6445876,Calle no registrada,No especificada,No especificado,Zacatecas,98047
22.763738,-102.63121,Calle no registrada,No especificada,No especificado,Zacatecas,98160
22.7726759,-102.6206834,Avenida Jazmín,No especificada,Zacatecas,Zacatecas,98160
22.7619387,-102.6361179,Calle no registrada,No especificada,No especificado,Zacatecas,98047
22.7634526,-102.634754,Calle no registrada,No especificada,No especificado,Zacatecas,98160
22.7682365,-102.6238595,Avenida Parroquia,No especificada,Zacatecas,Zacatecas,98160
22.7689848,-102.6226663,Las 3 Marías,No especificada,Zacatecas,Zacatecas,98160
22.768399,-102.621529,Calle no registrada,No especificada,Zacatecas,Zacatecas,98160
22.7693395,-102.6287879,De Las Margaritas,No especificada,Zacatecas,Zacatecas,98047
22.7640127,-102.638013,Calle no registrada,No especificada,No especificado,Zacatecas,98160
22.7639485,-102.6407998,Calle de La Montaña,No especificada,No especificado,Zacatecas,98160
22.7716082,-102.6265505,De Las Margaritas,No especificada,Zacatecas,Zacatecas,98160
22.7668301,-102.6358982,Calle no registrada,No especificada,No especificado,Zacatecas,98160
22.7642085,-102.6317537,Calle Universidad Autónoma de Querétaro,No especificada,No especificado,Zacatecas,98047
22.767192,-102.6319744,Calle Facultad de Leyes,No especificada,No especificado,Zacatecas,98160
22.7611552,-102.6313586,Calle no registrada,No especificada,No especificado,Zacatecas,98087
22.7617232,-102.6288366,Calle no registrada,No especificada,No especificado,Zacatecas,98087
22.765481,-102.6356218,Avenida Universidad Autónoma de Zacatecas,No especificada,No especificado,Zacatecas,98160
22.7727028,-102.6268798,Carretera Guadalajara - Zacatecas,No especificada,Zacatecas,Zacatecas,98160
22.76264,-102.6329144,Calle no registrada,No especificada,No especificado,Zacatecas,98047
22.768491,-102.6388762,Calle Ojo de Agua,No especificada,No especificado,Zacatecas,98160
22.7685313,-102.6264928,Calle no registrada,No especificada,Zacatecas,Zacatecas,98047
22.7649264,-102.6318032,Avenida Universidad Autónoma de Zacatecas,No especificada,No especificado,Zacatecas,98047
22.7666525,-102.6448915,Calle no registrada,No especificada,No especificado,Zacatecas,98160
22.7646993,-102.6346106,Calle Universidad Hispanoamericana,No especificada,No especificado,Zacatecas,98047
22.7668154,-102.6232825,Calle no registrada,No especificada,Zacatecas,Zacatecas,98047
22.7655996,-102.6259343,Calle no registrada,No especificada,Zacatecas,Zacatecas,98047
22.7718212,-102.6264078,De Las Margaritas,No especificada,Zacatecas,Zacatecas,98047
22.7663241,-102.6372069,Calle no registrada,No especificada,No especificado,Zacatecas,98047
22.7643622,-102.6310959,Calle Universidad Anáhuac,No especificada,No especificado,Zacatecas,98160
22.7623612,-102.627152,Calle no registrada,No especificada,No especificado,Zacatecas,98160
22.7667602,-102.6413389,Calle no registrada,No especificada,No especificado,Zacatecas,98047
22.7718849,-102.628124,Arturo Romo Gutiérrez,No especificada,Zacatecas,Zacatecas,98160
22.7658733,-102.6329871,Calle Ciencias Políticas,No especificada,No especificado,Zacatecas,98047
22.7639617,-102.6286884,Avenida Universidad Autónoma de Zacatecas,No especificada,No especificado,Zacatecas,98047
22.7707124,-102.6245896,Calle Las Flores,No especificada,Zacatecas,Zacatecas,98160
22.7627779,-102.6365111,Calle no registrada,No especificada,No especificado,Zacatecas,98160
22.7636195,-102.6347649,Calle no registrada,No especificada,No especificado,Zacatecas,98047
22.7640378,-102.629479,Calle no registrada,No especificada,No especificado,Zacatecas,98087
22.7671528,-102.6275654,Calle no registrada,No especificada,Zacatecas,Zacatecas,98047
22.76795,-102.6508849,Calle no registrada,No especificada,No especificado,Zacatecas,98160
22.790733,-102.6331938,Calle Teodoro Batalla,No especificada,No especificado,Zacatecas,98047
22.7869055,-102.6310965,Calle no registrada,No especificada,No especificado,Zacatecas,98047
22.7731045,-102.638441,Av. Valle Real,No especificada,No especificado,Zacatecas,98160
22.7734772,-102.6370674,Valle de Baztán,No especificada,Zacatecas,Zacatecas,98047
22.7938915,-102.6288821,Carretera Fresnillo-Zacatecas,No especificada,No especificado,Zacatecas,98047
22.7720433,-102.6394013,Av. Valle Real,No especificada,No especificado,Zacatecas,98160
22.7687618,-102.6433287,Valle de Femés,No especificada,Zacatecas,Zacatecas,98160
22.76995,-102.6469983,Valle de Femés,No especificada,Zacatecas,Zacatecas,98047
22.7739619,-102.6361453,Valle de Femés,No especificada,Zacatecas,Zacatecas,98160
22.7942093,-102.6311101,Calle no registrada,No especificada,No especificado,Zacatecas,98160
22.7938678,-102.6311339,Calle no registrada,No especificada,No especificado,Zacatecas,98047
22.7702948,-102.6398106,Calle de La Montaña,No especificada,No especificado,Zacatecas,98160
22.7674853,-102.6547167,Calle no registrada,No especificada,No especificado,Zacatecas,98160
22.7768272,-102.630941,Calle Palma,No especificada,Zacatecas,Zacatecas,98047
22.7917817,-102.6330251,Calle Teodoro Batalla,No especificada,No especificado,Zacatecas,98047
22.7741177,-102.6325945,Calle Madroño,No especificada,Zacatecas,Zacatecas,98160
22.7874175,-102.6358478,Calle no registrada,No especificada,No especificado,Zacatecas,98047
22.775999,-102.6345124,Madroño,No especificada,No especificado,Zacatecas,98160
22.7842707,-102.6299442,Calle no registrada,No especificada,No especificado,Zacatecas,98160
22.7756038,-102.6354059,Calle Sabino,No especificada,Zacatecas,Zacatecas,98047
22.7886037,-102.6312796,Calle no registrada,No especificada,No especificado,Zacatecas,98160
22.7707963,-102.6488051,Valle de Femés,No especificada,Zacatecas,Zacatecas,98047
22.7907332,-102.6283542,Santa Cruz,No especificada,No especificado,Zacatecas,98160
22.7772798,-102.6289459,Carretera Guadalajara - Zacatecas,No especificada,Zacatecas,Zacatecas,98160
22.778873,-102.6306284,Calle no registrada,No especificada,No especificado,Zacatecas,98047
22.7920481,-102.6312579,Calle Barrio Chiquito,No especificada,No especificado,Zacatecas,98160
22.7572997,-102.6566244,Calle no registrada,No especificada,No especificado,Zacatecas,98160
22.7767865,-102.6318424,Calle Simón Bolívar,No especificada,Zacatecas,Zacatecas,98047
22.7940858,-102.6325861,Calle Marcelina,No especificada,No especificado,Zacatecas,98160
22.7792538,-102.6339649,Calle no registrada,No especificada,No especificado,Zacatecas,98160
22.7518258,-102.5591734,Olga Estrada,No especificada,Zacatecas,Zacatecas,98068
22.7540272,-102.5620613,Calle Francisco R. Murguía,No especificada,Zacatecas,Zacatecas,98068
22.7509145,-102.5703873,Calle no registrada,No especificada,Zacatecas,Zacatecas,98090
22.752732,-102.5646663,Calle Olga Estrada,No especificada,Zacatecas,Zacatecas,98090
22.7534957,-102.5587286,Calle no registrada,No especificada,Zacatecas,Zacatecas,98068
22.7574087,-102.5599914,Calle no registrada,No especificada,Zacatecas,Zacatecas,98068
22.7539413,-102.5696893,Calle no registrada,No especificada,Zacatecas,Zacatecas,98090
22.7488825,-102.5598387,Olga Estrada,No especificada,Zacatecas,Zacatecas,98098
22.7543281,-102.5631288,Calle no registrada,No especificada,Zacatecas,Zacatecas,98090
22.7477807,-102.5719546,Camino a las Antenas,No especificada,Zacatecas,Zacatecas,98085
22.755459,-102.5655004,Calle Ley Federal del Trabajo,No especificada,Zacatecas,Zacatecas,98090
22.7492283,-102.568872,Calle Manuel Candelas,No especificada,Zacatecas,Zacatecas,98090
22.7498306,-102.5679268,Calle no registrada,No especificada,Zacatecas,Zacatecas,98090
22.754397,-102.562058,Calle Francisco R. Murguía,No especificada,Zacatecas,Zacatecas,98068
22.7533098,-102.5698053,Calle no registrada,No especificada,Zacatecas,Zacatecas,98090
22.7501802,-102.5697806,Calle Begonias,No especificada,Zacatecas,Zacatecas,98090
22.7533315,-102.5734023,Calle Virreyes,No especificada,Zacatecas,Zacatecas,98090
22.7475288,-102.5693757,Calle no registrada,No especificada,Zacatecas,Zacatecas,98090
22.7504366,-102.5739471,Calle Camino a Las Antenas,No especificada,Zacatecas,Zacatecas,98090
22.7506293,-102.572113,Nueva España,No especificada,Zacatecas,Zacatecas,98090
22.751439,-102.5745588,Calle Camino a Las Antenas,No especificada,Zacatecas,Zacatecas,98090
22.7494153,-102.5686769,Calle no registrada,No especificada,Zacatecas,Zacatecas,98090
22.7556279,-102.5628912,Calle General Pánfilo Natera,No especificada,Zacatecas,Zacatecas,98090
22.7486484,-102.5728518,Calle Camino a Las Antenas,No especificada,Zacatecas,Zacatecas,98090
22.7516485,-102.5716468,Calle Jerónimo de Aguilar,No especificada,Zacatecas,Zacatecas,98090
22.7527092,-102.5713045,Calle Bartolomé de las Casas,No especificada,Zacatecas,Zacatecas,98090
22.7503353,-102.5697593,Calle Begonias,No especificada,Zacatecas,Zacatecas,98090
22.7506906,-102.5749647,Calle Camino a Las Antenas,No especificada,Zacatecas,Zacatecas,98090
22.7502287,-102.5714026,Calle Claveles,No especificada,Zacatecas,Zacatecas,98090
22.7526611,-102.5739741,Calle Camino a Las Antenas,No especificada,Zacatecas,Zacatecas,98090
22.7541555,-102.5574231,Calle no registrada,No especificada,Zacatecas,Zacatecas,98098
22.7469609,-102.5720282,Camino a las Antenas,No especificada,Zacatecas,Zacatecas,98085
22.7477725,-102.5684439,Calle Manuel Candelas,No especificada,Zacatecas,Zacatecas,98090
22.7535714,-102.5574925,Calle no registrada,No especificada,Zacatecas,Zacatecas,98098
22.7542879,-102.5710149,Calle Cristóbal de Oñate,No especificada,Zacatecas,Zacatecas,98090
22.7525728,-102.5727714,Calle Juan de Grijalva,No especificada,Zacatecas,Zacatecas,98090
22.7529142,-102.5645567,Calle no registrada,No especificada,Zacatecas,Zacatecas,98090
22.7525632,-102.5638458,Calle Cervantes Corona,No especificada,Zacatecas,Zacatecas,98090
22.7541743,-102.5603489,Calle Francisco R. Murguía,No especificada,Zacatecas,Zacatecas,98090
22.750504,-102.5686462,Calle no registrada,No especificada,Zacatecas,Zacatecas,98090
22.7529663,-102.5613692,Calle Juan Aldama,No especificada,Zacatecas,Zacatecas,98068
22.7533296,-102.5698674,Calle Cristóbal de Oñate,No especificada,Zacatecas,Zacatecas,98090
22.7474861,-102.5692836,Calle no registrada,No especificada,Zacatecas,Zacatecas,98090
22.7527153,-102.5705182,Calle Bernal Díaz del Castillo,No especificada,Zacatecas,Zacatecas,98090
22.7572712,-102.5593596,Calle no registrada,No especificada,Zacatecas,Zacatecas,98098
22.7556128,-102.5706124,Calle no registrada,No especificada,Zacatecas,Zacatecas,98090
22.7545461,-102.5643582,Guadalupe Victoria,No especificada,Zacatecas,Zacatecas,98090
22.7491837,-102.5740574,Calle Camino a Las Antenas,No especificada,Zacatecas,Zacatecas,98090
22.7534165,-102.5682333,Calle Mártires de Chicago,No especificada,Zacatecas,Zacatecas,98090
22.7537622,-102.5705636,Calle Cristóbal de Oñate,No especificada,Zacatecas,Zacatecas,98090
22.7613206,-102.5036148,Privada Álamos,No especificada,Guadalupe,Zacatecas,98615
22.7596861,-102.5121639,Calle no registrada,No especificada,Guadalupe,Zacatecas,98613
22.7600212,-102.5213394,Avenida California,No especificada,Guadalupe,Zacatecas,98613
22.7574551,-102.5177856,Calle del Profesor César León,No especificada,Guadalupe,Zacatecas,98613
22.7665459,-102.5144855,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.7635363,-102.5144287,Calle Diana Laura Riojas,No especificada,Guadalupe,Zacatecas,98613
22.7636967,-102.509832,Calle Nuevo León,No especificada,Guadalupe,Zacatecas,98615
22.7694707,-102.5107784,Calle Coronela,No especificada,Guadalupe,Zacatecas,98615
22.768696,-102.51198,Calle Toma de Zacatecas,No especificada,Guadalupe,Zacatecas,98615
22.7620139,-102.5150247,Calle no registrada,No especificada,Guadalupe,Zacatecas,98613
22.7566265,-102.5156521,Calle no registrada,No especificada,Guadalupe,Zacatecas,98613
22.7586143,-102.5150592,Calle Tierra y Libertad,No especificada,Guadalupe,Zacatecas,98613
22.7679054,-102.5038559,Privada Ex-Convento de Churubusco,No especificada,Guadalupe,Zacatecas,98615
22.7662941,-102.5099744,Avenida De la Paz,No especificada,Guadalupe,Zacatecas,98615
22.7683791,-102.5060942,Calle Tanzania,No especificada,Guadalupe,Zacatecas,98615
22.7677741,-102.5051041,Convento de Santa Rosa de Lima,No especificada,Guadalupe,Zacatecas,98615
22.768182,-102.5047917,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.762164,-102.5192398,Calle 16 de Septiembre,No especificada,Guadalupe,Zacatecas,98613
22.7711394,-102.5094668,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.7648999,-102.5062239,Del Bosque,No especificada,Guadalupe,Zacatecas,98615
22.7677931,-102.5046095,Privada Ex-Convento de Singuilucan,No especificada,Guadalupe,Zacatecas,98615
22.7695765,-102.5087017,Calle Toma de Zacatecas,No especificada,Guadalupe,Zacatecas,98615
22.7606962,-102.5212306,Andador Faro,No especificada,Guadalupe,Zacatecas,98613
22.7697991,-102.5051063,Calle Tanzania,No especificada,Guadalupe,Zacatecas,98615
22.7636982,-102.5094253,Calle Nuevo León,No especificada,Guadalupe,Zacatecas,98615
22.7651951,-102.504969,Convento de San Andres Calpan,No especificada,Guadalupe,Zacatecas,98615
22.7642955,-102.5100137,Calle Manuel Rodríguez,No especificada,Guadalupe,Zacatecas,98615
22.76004,-102.5115706,Lázaro Cárdenas,No especificada,Guadalupe,Zacatecas,98613
22.7591673,-102.5077089,Calle Segunda de Benito Juárez,No especificada,Guadalupe,Zacatecas,98615
22.7612738,-102.5170191,Calle 12 de Octubre,No especificada,Guadalupe,Zacatecas,98613
22.757774,-102.5100712,Calle Rodríguez Elías,No especificada,Guadalupe,Zacatecas,98613
22.7587574,-102.5059443,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.7633543,-102.5090684,Lázaro Cárdenas,No especificada,Guadalupe,Zacatecas,98615
22.7630483,-102.5195788,Calle no registrada,No especificada,Guadalupe,Zacatecas,98613
22.7630941,-102.5048859,Calle del Maíz,No especificada,Guadalupe,Zacatecas,98615
22.7572453,-102.5091911,Calle Rodríguez Elías,No especificada,Guadalupe,Zacatecas,98613
22.7605647,-102.5132799,Calle PRD,No especificada,Guadalupe,Zacatecas,98613
22.7628327,-102.5092672,Calle Guadalupe,No especificada,Guadalupe,Zacatecas,98615
22.7656544,-102.5151957,Calle 6 de Enero,No especificada,Guadalupe,Zacatecas,98613
22.7633511,-102.5109513,Calle 5 de Mayo,No especificada,Guadalupe,Zacatecas,98615
22.7579261,-102.5140152,Calle Tierra y Libertad,No especificada,Guadalupe,Zacatecas,98613
22.761406,-102.5053099,Calle Gavilán,No especificada,Guadalupe,Zacatecas,98615
22.7704808,-102.510477,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.761762,-102.5055923,Calle Cóndor,No especificada,Guadalupe,Zacatecas,98615
22.7601885,-102.5098582,Calle Río Tinto,No especificada,Guadalupe,Zacatecas,98613
22.7593434,-102.510966,Calle Emiliano Zapata,No especificada,Guadalupe,Zacatecas,98613
22.7582742,-102.5070203,Calle Fernando Pámanes Escobedo,No especificada,Guadalupe,Zacatecas,98615
22.7651736,-102.5109951,Calle Insurgentes,No especificada,Guadalupe,Zacatecas,98615
22.7617747,-102.5063226,Calle Halcón,No especificada,Guadalupe,Zacatecas,98615
22.7672561,-102.5009954,Carretera a Saucedo de la Borda,No especificada,Guadalupe,Zacatecas,98615
22.7734629,-102.5161212,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.7854839,-102.499387,Privada Cuarzo,No especificada,Guadalupe,Zacatecas,98615
22.7798645,-102.5004394,Calle Rafael Coronel,No especificada,Guadalupe,Zacatecas,98615
22.7805242,-102.4981747,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.7832422,-102.49749,Avenida Tulipanes,No especificada,Guadalupe,Zacatecas,98615
22.7878319,-102.5019298,Calle no registrada,No especificada,No especificado,Zacatecas,98615
22.7737623,-102.5066891,Calle Suecia,No especificada,Guadalupe,Zacatecas,98615
22.7734838,-102.5007023,Calzada Siglo XXI,No especificada,Guadalupe,Zacatecas,98615
22.7749797,-102.5047259,Calle Suiza,No especificada,Guadalupe,Zacatecas,98615
22.7716929,-102.507004,Avenida La Fe,No especificada,Guadalupe,Zacatecas,98615
22.7778212,-102.4981979,Calzada Siglo XXI,No especificada,Guadalupe,Zacatecas,98615
22.7694187,-102.5155043,Calle Trueno,No especificada,Guadalupe,Zacatecas,98615
22.7746403,-102.5121036,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.7856571,-102.4970673,Calle no registrada,No especificada,No especificado,Zacatecas,98615
22.7856951,-102.4956701,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.771106,-102.5026431,Privada Tercera,No especificada,Guadalupe,Zacatecas,98615
22.7825795,-102.5017276,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.7771511,-102.5055603,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.7805204,-102.5023435,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.7858661,-102.499034,Privada Cuarzo,No especificada,Guadalupe,Zacatecas,98615
22.7707996,-102.5180612,Calle Agua,No especificada,Guadalupe,Zacatecas,98615
22.7722062,-102.5143467,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.7759505,-102.5005874,Calzada Siglo XXI,No especificada,Guadalupe,Zacatecas,98615
22.7655907,-102.5199662,Calle 10 de Mayo,No especificada,Guadalupe,Zacatecas,98613
22.7842518,-102.4962183,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.7723024,-102.5161882,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.7778634,-102.5027457,Carretera a Saucedo de la Borda,No especificada,Guadalupe,Zacatecas,98615
22.7700281,-102.5027341,Privada Segunda,No especificada,Guadalupe,Zacatecas,98615
22.7861063,-102.4997486,Privada Amatista,No especificada,Guadalupe,Zacatecas,98615
22.7735012,-102.5050051,Colosio,No especificada,Guadalupe,Zacatecas,98615
22.7735742,-102.5042058,Calle Suiza,No especificada,Guadalupe,Zacatecas,98615
22.7679636,-102.5209688,Lomas Taurinas,No especificada,Guadalupe,Zacatecas,98613
22.7669162,-102.5208813,Calle 12 de Diciembre,No especificada,Guadalupe,Zacatecas,98613
22.7736166,-102.5144616,Calle Sierreña,No especificada,Guadalupe,Zacatecas,98615
22.7766894,-102.5083129,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.7756545,-102.5147606,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.7814701,-102.5059011,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.777337,-102.5008196,Calle Clemente Velázquez,No especificada,Guadalupe,Zacatecas,98615
22.7765682,-102.5061977,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.7793017,-102.5032991,Calle no registrada,No especificada,Guadalupe,Zacatecas,98615
22.776288,-102.5070721,Calzada Siglo XXI,No especificada,Guadalupe,Zacatecas,98615
